,location,size,total_sqft,bath,price,bhk,price_per_sqft
1843,Doddathoguru,2,1104.0,2.0,39.0,2,3532.608695652174
1844,Doddathoguru,2,915.0,2.0,32.0,2,3497.2677595628415
1845,Doddathoguru,1,750.0,1.0,25.5,1,3400.0
1846,Doddathoguru,3,1595.0,3.0,62.0,3,3887.1473354231975
1847,Doddathoguru,2,855.0,2.0,32.0,2,3742.690058479532
1848,Doddathoguru,2,1105.0,2.0,50.0,2,4524.886877828054
1849,Doddathoguru,2,925.0,2.0,30.0,2,3243.2432432432433
1851,Doddathoguru,3,1208.0,3.0,45.0,3,3725.1655629139073
1852,Doddathoguru,2,1100.0,2.0,50.0,2,4545.454545454545
1853,Doddathoguru,2,940.0,2.0,32.9,2,3500.0
1854,Doddathoguru,3,1382.0,3.0,65.0,3,4703.328509406657
1855,Doddathoguru,2,1107.0,2.0,44.0,2,3974.706413730804
1856,Doddathoguru,2,907.0,2.0,40.0,2,4410.143329658214
1857,Doddathoguru,3,1783.0,3.0,85.0,3,4767.246214245653
1858,Doddathoguru,1,550.0,1.0,17.0,1,3090.909090909091
1859,Domlur,3,1540.0,3.0,90.0,3,5844.1558441558445
1860,Domlur,3,1875.0,2.0,150.0,3,8000.0
1861,Domlur,3,1429.0,3.0,86.0,3,6018.194541637508
1862,Domlur,1,640.0,1.0,55.0,1,8593.75
1863,Domlur,2,1050.0,2.0,85.0,2,8095.238095238095
1864,Domlur,3,1800.0,3.0,150.0,3,8333.333333333334
1865,Domlur,3,1720.0,3.0,135.0,3,7848.837209302325
1866,Domlur,3,1950.0,3.0,165.0,3,8461.538461538461
1867,Domlur,3,2180.0,3.0,285.0,3,13073.394495412844
1868,Domlur,1,650.0,1.0,70.0,1,10769.23076923077
1869,Domlur,1,780.0,1.0,70.0,1,8974.358974358975
1870,Domlur,3,2180.0,3.0,285.0,3,13073.394495412844
1871,Domlur,3,1740.0,3.0,120.0,3,6896.551724137931
1872,Domlur,3,1695.0,3.0,125.0,3,7374.6312684365785
1873,Domlur,2,1246.0,2.0,95.0,2,7624.398073836276
1874,Domlur,3,2100.0,3.0,145.0,3,6904.761904761905
1875,Domlur,2,1276.0,2.0,80.0,2,6269.592476489028
1876,Domlur,3,1850.0,3.0,180.0,3,9729.72972972973
1877,Domlur,3,2955.0,3.0,235.0,3,7952.622673434857
1878,Domlur,3,1650.0,3.0,180.0,3,10909.09090909091
1879,Dommasandra,2,805.0,2.0,22.14,2,2750.3105590062114
1881,Dommasandra,3,1267.0,3.0,56.0,3,4419.889502762431
1882,Dommasandra,2,1200.0,2.0,50.0,2,4166.666666666667
1883,Dommasandra,4,2700.0,3.0,68.0,4,2518.5185185185187
1885,Dommasandra,2,1153.0,2.0,43.5,2,3772.7666955767563
1886,Dommasandra,2,1500.0,2.0,40.0,2,2666.6666666666665
1887,Dommasandra,2,1090.0,2.0,43.5,2,3990.8256880733943
1888,Dommasandra,2,850.0,2.0,25.4,2,2988.235294117647
1889,Dommasandra,2,674.0,1.0,19.9,2,2952.522255192878
1890,Dommasandra,2,999.0,2.0,32.9,2,3293.293293293293
1891,EPIP Zone,3,1499.0,5.0,102.0,3,6804.536357571715
1892,EPIP Zone,2,1285.0,2.0,82.0,2,6381.322957198444
1893,EPIP Zone,3,2330.0,3.0,162.0,3,6952.789699570815
1894,EPIP Zone,2,1330.0,2.0,92.5,2,6954.887218045113
1895,EPIP Zone,2,1330.0,2.0,86.98,2,6539.849624060151
1896,EPIP Zone,2,1330.0,2.0,93.36,2,7019.548872180451
1898,EPIP Zone,3,1500.0,3.0,102.0,3,6800.0
1899,EPIP Zone,2,1280.0,2.0,69.0,2,5390.625
1900,EPIP Zone,2,1125.0,2.0,65.0,2,5777.777777777777
1901,EPIP Zone,3,1734.0,3.0,125.0,3,7208.76585928489
1903,EPIP Zone,2,1343.0,2.0,86.0,2,6403.574087862993
1904,EPIP Zone,3,2350.0,4.0,163.0,3,6936.170212765957
1905,EPIP Zone,3,1860.0,3.0,130.0,3,6989.247311827957
1906,EPIP Zone,3,2210.0,3.0,165.0,3,7466.06334841629
1907,EPIP Zone,3,2710.0,3.0,177.0,3,6531.365313653137
1910,Electronic City,3,1025.0,2.0,47.0,3,4585.365853658536
1913,Electronic City,3,1500.0,2.0,64.5,3,4300.0
1914,Electronic City,2,1060.0,2.0,60.0,2,5660.377358490566
1915,Electronic City,2,1152.0,2.0,64.5,2,5598.958333333333
1917,Electronic City,2,770.0,1.0,36.0,2,4675.324675324675
1918,Electronic City,2,1070.0,2.0,52.0,2,4859.813084112149
1919,Electronic City,2,1025.0,2.0,46.0,2,4487.804878048781
1920,Electronic City,1,589.0,1.0,27.0,1,4584.040747028863
1922,Electronic City,2,910.0,2.0,40.0,2,4395.604395604396
1923,Electronic City,2,1108.0,2.0,63.0,2,5685.9205776173285
1924,Electronic City,2,1128.0,2.0,65.0,2,5762.41134751773
1925,Electronic City,3,1800.0,3.0,95.0,3,5277.777777777777
1926,Electronic City,1,630.0,1.0,34.65,1,5500.0
1927,Electronic City,2,1128.0,2.0,63.0,2,5585.106382978724
1928,Electronic City,3,1599.0,3.0,99.0,3,6191.369606003753
1931,Electronic City,2,1070.0,2.0,55.0,2,5140.186915887851
1932,Electronic City,2,940.0,2.0,41.0,2,4361.702127659574
1934,Electronic City,2,1128.0,2.0,68.75,2,6094.858156028369
1935,Electronic City,2,1342.0,2.0,73.3,2,5461.997019374068
1936,Electronic City,3,1360.0,2.0,71.0,3,5220.588235294118
1938,Electronic City,2,1265.0,2.0,56.93,2,4500.395256916996
1939,Electronic City,3,1691.0,2.0,102.0,3,6031.933767001774
1940,Electronic City,2,1128.0,2.0,65.49,2,5805.851063829787
1943,Electronic City,2,1070.0,2.0,56.1,2,5242.990654205608
1944,Electronic City,4,2000.0,4.0,120.0,4,6000.0
1945,Electronic City,2,890.0,2.0,45.0,2,5056.179775280899
1946,Electronic City,2,1128.0,2.0,65.65,2,5820.035460992909
1947,Electronic City,2,865.0,2.0,42.0,2,4855.491329479769
1949,Electronic City,2,910.0,2.0,42.0,2,4615.384615384615
1951,Electronic City,3,1360.0,2.0,75.0,3,5514.705882352941
1952,Electronic City,2,770.0,1.0,40.0,2,5194.805194805195
1953,Electronic City,2,1128.0,2.0,64.0,2,5673.758865248227
1954,Electronic City,2,1070.0,2.0,54.0,2,5046.728971962617
1956,Electronic City,3,1571.0,3.0,89.0,3,5665.1814131126675
1957,Electronic City,3,1111.0,3.0,50.0,3,4500.450045004501
1958,Electronic City,2,870.0,2.0,39.5,2,4540.229885057472
1960,Electronic City,3,1374.0,2.0,72.0,3,5240.174672489083
1962,Electronic City,2,1128.0,2.0,65.35,2,5793.439716312056
1963,Electronic City,2,1128.0,2.0,65.0,2,5762.41134751773
1964,Electronic City,2,755.0,1.0,34.0,2,4503.311258278146
1968,Electronic City,3,1563.0,3.0,91.84,3,5875.879718490083
1969,Electronic City,3,1652.0,3.0,70.0,3,4237.28813559322
1971,Electronic City,2,1025.0,2.0,54.5,2,5317.073170731707
1973,Electronic City,3,1350.0,3.0,58.0,3,4296.2962962962965
1976,Electronic City,3,1700.0,3.0,75.0,3,4411.764705882353
1978,Electronic City,2,1128.0,2.0,68.0,2,6028.368794326241
1979,Electronic City,1,700.0,1.0,35.0,1,5000.0
1980,Electronic City,3,1360.0,2.0,70.5,3,5183.823529411765
1982,Electronic City,3,1571.0,3.0,105.0,3,6683.64099299809
1986,Electronic City,3,1600.0,3.0,104.0,3,6500.0
1988,Electronic City,3,1500.0,2.0,100.0,3,6666.666666666667
1992,Electronic City,2,1152.0,2.0,65.0,2,5642.361111111111
1993,Electronic City,2,1070.0,2.0,60.0,2,5607.476635514019
1994,Electronic City,2,1128.0,2.0,65.5,2,5806.737588652482
1995,Electronic City,2,1200.0,2.0,59.0,2,4916.666666666667
1996,Electronic City,2,1152.0,2.0,65.75,2,5707.465277777777
1998,Electronic City,2,1070.0,2.0,55.0,2,5140.186915887851
1999,Electronic City,2,1060.0,2.0,58.0,2,5471.698113207547
2000,Electronic City,2,1025.0,2.0,54.1,2,5278.048780487805
2005,Electronic City,3,1500.0,2.0,78.0,3,5200.0
2006,Electronic City,2,1213.0,2.0,59.32,2,4890.35449299258
2007,Electronic City,3,1575.0,3.0,90.0,3,5714.285714285715
2008,Electronic City,1,435.0,1.0,19.5,1,4482.758620689655
2009,Electronic City,3,1449.0,3.0,100.0,3,6901.311249137336
2011,Electronic City,2,1125.0,2.0,58.0,2,5155.555555555556
2013,Electronic City,3,1575.0,3.0,101.0,3,6412.6984126984125
2015,Electronic City,1,550.0,1.0,12.0,1,2181.818181818182
2016,Electronic City,2,919.0,2.0,40.0,2,4352.557127312296
2017,Electronic City,3,1500.0,2.0,78.25,3,5216.666666666667
2018,Electronic City,2,1363.0,2.0,79.0,2,5796.038151137197
2021,Electronic City,2,1108.0,2.0,67.15,2,6060.469314079423
2023,Electronic City,2,1128.0,2.0,65.7,2,5824.468085106383
2025,Electronic City,2,1060.0,2.0,51.0,2,4811.320754716981
2027,Electronic City,3,1650.0,3.0,100.0,3,6060.606060606061
2029,Electronic City,2,1025.0,2.0,49.0,2,4780.487804878048
2031,Electronic City,3,1449.0,3.0,90.0,3,6211.180124223602
2033,Electronic City,2,1070.0,2.0,58.0,2,5420.560747663551
2034,Electronic City,2,1210.0,2.0,54.0,2,4462.809917355372
2035,Electronic City,3,1500.0,2.0,75.0,3,5000.0
2037,Electronic City,2,1070.0,2.0,52.0,2,4859.813084112149
2038,Electronic City,4,2435.0,4.0,119.0,4,4887.063655030801
2043,Electronic City,2,1073.0,2.0,60.0,2,5591.798695246971
2044,Electronic City,3,1500.0,2.0,78.0,3,5200.0
2045,Electronic City,2,1070.0,2.0,47.0,2,4392.523364485981
2046,Electronic City,2,1296.0,2.0,65.0,2,5015.432098765432
2047,Electronic City,2,1140.0,2.0,70.93,2,6221.9298245614045
2053,Electronic City,4,2093.0,4.0,104.0,4,4968.944099378882
2054,Electronic City,2,1025.0,2.0,53.9,2,5258.536585365854
2055,Electronic City,2,940.0,2.0,54.0,2,5744.68085106383
2056,Electronic City,1,435.0,1.0,21.0,1,4827.586206896552
2057,Electronic City,3,1500.0,2.0,77.5,3,5166.666666666667
2058,Electronic City,3,1631.0,3.0,80.0,3,4904.9662783568365
2059,Electronic City,2,1355.0,2.0,67.0,2,4944.649446494465
2062,Electronic City,1,435.0,1.0,22.0,1,5057.471264367816
2064,Electronic City,2,1039.0,2.0,50.0,2,4812.319538017325
2065,Electronic City,2,770.0,1.0,39.9,2,5181.818181818182
2067,Electronic City,2,1128.0,2.0,64.0,2,5673.758865248227
2068,Electronic City,1,605.0,1.0,13.31,1,2200.0
2070,Electronic City,1,530.0,1.0,13.5,1,2547.169811320755
2071,Electronic City,2,1070.0,2.0,53.0,2,4953.271028037383
2074,Electronic City,3,1571.0,3.0,83.0,3,5283.259070655633
2076,Electronic City,3,1350.0,3.0,66.0,3,4888.888888888889
2077,Electronic City,3,1652.0,3.0,110.0,3,6658.595641646489
2081,Electronic City,2,1128.0,2.0,65.58,2,5813.829787234043
2082,Electronic City,1,635.0,1.0,28.0,1,4409.4488188976375
2083,Electronic City,2,1128.0,2.0,65.4,2,5797.8723404255325
2086,Electronic City,2,1355.0,2.0,72.9,2,5380.073800738008
2090,Electronic City,2,770.0,1.0,35.0,2,4545.454545454545
2092,Electronic City,2,865.0,2.0,40.0,2,4624.277456647399
2095,Electronic City,2,1108.0,2.0,63.0,2,5685.9205776173285
2096,Electronic City,1,630.0,1.0,40.5,1,6428.571428571428
2099,Electronic City,1,605.0,1.0,22.0,1,3636.3636363636365
2101,Electronic City,2,1070.0,2.0,48.0,2,4485.981308411215
2103,Electronic City,3,1360.0,2.0,70.0,3,5147.058823529412
2104,Electronic City,1,635.0,1.0,28.0,1,4409.4488188976375
2105,Electronic City,2,1128.0,2.0,65.45,2,5802.304964539007
2106,Electronic City,2,890.0,2.0,40.0,2,4494.38202247191
2111,Electronic City,3,1360.0,2.0,58.0,3,4264.705882352941
2114,Electronic City,1,630.0,1.0,33.7,1,5349.20634920635
2118,Electronic City,3,1400.0,3.0,90.0,3,6428.571428571428
2119,Electronic City,3,1287.0,3.0,55.0,3,4273.504273504273
2120,Electronic City,2,1258.0,2.0,85.5,2,6796.502384737679
2121,Electronic City,2,1386.0,2.0,85.0,2,6132.7561327561325
2122,Electronic City,1,550.0,1.0,27.0,1,4909.090909090909
2123,Electronic City,2,1025.0,2.0,50.0,2,4878.048780487805
2125,Electronic City,2,1070.0,2.0,55.0,2,5140.186915887851
2126,Electronic City,2,1342.0,2.0,72.0,2,5365.126676602086
2127,Electronic City,3,1275.0,3.0,70.0,3,5490.196078431372
2128,Electronic City,2,770.0,1.0,38.0,2,4935.064935064935
2133,Electronic City,3,1644.0,3.0,92.59,3,5631.995133819952
2134,Electronic City,2,1250.0,2.0,62.0,2,4960.0
2137,Electronic City,1,418.0,1.0,12.0,1,2870.813397129187
2138,Electronic City,2,1128.0,2.0,64.8,2,5744.68085106383
2141,Electronic City,2,1060.0,2.0,55.0,2,5188.679245283019
2142,Electronic City,1,710.0,1.0,40.42,1,5692.957746478874
2145,Electronic City,3,1275.0,3.0,63.43,3,4974.901960784314
2146,Electronic City,3,1518.0,3.0,75.0,3,4940.711462450593
2147,Electronic City,1,1090.0,2.0,31.48,1,2888.0733944954127
2150,Electronic City,2,1060.0,2.0,55.0,2,5188.679245283019
2152,Electronic City,2,1353.0,2.0,75.0,2,5543.2372505543235
2154,Electronic City,2,1128.0,2.0,67.0,2,5939.7163120567375
2155,Electronic City,2,1070.0,2.0,57.0,2,5327.102803738318
2156,Electronic City,3,1700.0,3.0,90.0,3,5294.117647058823
2158,Electronic City,1,750.0,1.0,35.0,1,4666.666666666667
2159,Electronic City,2,1210.0,2.0,55.0,2,4545.454545454545
2160,Electronic City,2,1070.0,2.0,60.0,2,5607.476635514019
2165,Electronic City,3,1615.0,3.0,97.0,3,6006.1919504643965
2167,Electronic City,2,1221.0,2.0,68.0,2,5569.205569205569
2169,Electronic City,3,1500.0,3.0,73.0,3,4866.666666666667
2170,Electronic City,2,995.0,2.0,48.0,2,4824.120603015075
2171,Electronic City,2,1342.0,2.0,90.0,2,6706.408345752608
2173,Electronic City,2,1128.0,2.0,63.5,2,5629.432624113475
2174,Electronic City,1,589.0,1.0,29.0,1,4923.599320882852
2177,Electronic City,3,1575.0,3.0,94.5,3,6000.0
2178,Electronic City,2,1070.0,2.0,48.0,2,4485.981308411215
2179,Electronic City,2,1025.0,2.0,54.0,2,5268.292682926829
2180,Electronic City,3,1500.0,2.0,70.0,3,4666.666666666667
2181,Electronic City,3,1500.0,2.0,64.5,3,4300.0
2183,Electronic City,4,2093.0,4.0,134.0,4,6402.293358815098
2185,Electronic City,2,1355.0,2.0,73.0,2,5387.453874538745
2186,Electronic City,3,1360.0,2.0,64.99,3,4778.676470588234
2187,Electronic City,2,1060.0,2.0,52.0,2,4905.66037735849
2188,Electronic City Phase II,2,1056.0,2.0,39.07,2,3699.810606060606
2189,Electronic City Phase II,2,1020.0,2.0,30.6,2,3000.0
2190,Electronic City Phase II,2,1069.0,2.0,45.0,2,4209.541627689429
2191,Electronic City Phase II,1,630.0,1.0,28.35,1,4500.0
2193,Electronic City Phase II,2,1000.0,2.0,25.0,2,2500.0
2194,Electronic City Phase II,2,1090.0,2.0,28.34,2,2600.0
2195,Electronic City Phase II,4,2225.0,4.0,98.88,4,4444.044943820225
2197,Electronic City Phase II,2,775.0,2.0,38.0,2,4903.225806451613
2198,Electronic City Phase II,2,1266.0,2.0,59.0,2,4660.347551342812
2199,Electronic City Phase II,2,1000.0,2.0,28.88,2,2888.0
2202,Electronic City Phase II,2,972.0,2.0,44.0,2,4526.748971193416
2204,Electronic City Phase II,2,1031.0,2.0,55.0,2,5334.62657613967
2205,Electronic City Phase II,2,1003.0,2.0,40.6,2,4047.8564307078764
2206,Electronic City Phase II,2,1031.0,2.0,56.35,2,5465.56741028128
2208,Electronic City Phase II,3,1395.0,2.0,62.78,3,4500.358422939068
2209,Electronic City Phase II,2,1160.0,2.0,33.5,2,2887.9310344827586
2210,Electronic City Phase II,2,1065.0,2.0,30.75,2,2887.323943661972
2211,Electronic City Phase II,2,1219.0,2.0,61.25,2,5024.610336341263
2213,Electronic City Phase II,2,1000.0,2.0,28.88,2,2888.0
2214,Electronic City Phase II,3,1790.0,3.0,100.0,3,5586.592178770949
2215,Electronic City Phase II,2,769.0,2.0,40.0,2,5201.560468140442
2217,Electronic City Phase II,2,900.0,2.0,32.5,2,3611.1111111111113
2220,Electronic City Phase II,3,993.0,2.0,50.0,3,5035.246727089628
2221,Electronic City Phase II,3,1418.0,3.0,52.47,3,3700.2820874471086
2222,Electronic City Phase II,2,1070.0,2.0,45.0,2,4205.607476635514
2225,Electronic City Phase II,2,1140.0,2.0,33.06,2,2900.0
2226,Electronic City Phase II,2,1089.0,2.0,32.67,2,3000.0
2227,Electronic City Phase II,2,1031.0,2.0,55.0,2,5334.62657613967
2228,Electronic City Phase II,2,1253.0,2.0,65.8,2,5251.3966480446925
2230,Electronic City Phase II,2,1160.0,2.0,33.5,2,2887.9310344827586
2231,Electronic City Phase II,3,975.0,2.0,45.0,3,4615.384615384615
2232,Electronic City Phase II,4,6000.0,4.0,260.0,4,4333.333333333333
2233,Electronic City Phase II,2,1116.0,2.0,37.0,2,3315.4121863799282
2234,Electronic City Phase II,2,1125.0,2.0,29.25,2,2600.0
2235,Electronic City Phase II,2,1000.0,2.0,28.88,2,2888.0
2236,Electronic City Phase II,2,1000.0,2.0,28.88,2,2888.0
2237,Electronic City Phase II,2,1000.0,2.0,28.88,2,2888.0
2238,Electronic City Phase II,2,1165.0,2.0,30.29,2,2600.0
2239,Electronic City Phase II,4,3550.0,2.0,167.5,4,4718.30985915493
2240,Electronic City Phase II,2,1031.0,2.0,53.0,2,5140.640155189137
2242,Electronic City Phase II,2,1065.0,2.0,30.88,2,2899.5305164319248
2244,Electronic City Phase II,3,1549.0,3.0,80.0,3,5164.622336991608
2245,Electronic City Phase II,2,1065.0,2.0,56.13,2,5270.422535211268
2247,Electronic City Phase II,2,920.0,2.0,26.0,2,2826.086956521739
2248,Electronic City Phase II,2,1140.0,2.0,33.84,2,2968.421052631579
2249,Electronic City Phase II,2,1219.0,2.0,61.26,2,5025.430680885972
2250,Electronic City Phase II,3,1252.0,2.0,65.0,3,5191.693290734825
2251,Electronic City Phase II,2,1125.0,2.0,32.49,2,2888.0
2253,Electronic City Phase II,2,1286.0,2.0,69.0,2,5365.47433903577
2255,Electronic City Phase II,2,1140.0,2.0,32.92,2,2887.719298245614
2256,Electronic City Phase II,2,1116.0,2.0,40.0,2,3584.2293906810037
2257,Electronic City Phase II,3,1150.0,3.0,46.0,3,4000.0
2258,Electronic City Phase II,3,1192.0,2.0,47.0,3,3942.953020134228
2260,Electronic City Phase II,2,1020.0,2.0,32.0,2,3137.2549019607845
2261,Electronic City Phase II,4,1900.0,3.0,97.0,4,5105.263157894737
2262,Electronic City Phase II,2,1020.0,2.0,27.43,2,2689.2156862745096
2263,Electronic City Phase II,2,1025.0,2.0,26.65,2,2600.0
2264,Electronic City Phase II,2,1020.0,2.0,29.45,2,2887.2549019607845
2265,Electronic City Phase II,2,1000.0,2.0,28.88,2,2888.0
2267,Electronic City Phase II,2,1140.0,2.0,28.5,2,2500.0
2268,Electronic City Phase II,2,1125.0,2.0,32.49,2,2888.0
2269,Electronic City Phase II,2,1200.0,2.0,34.65,2,2887.5
2270,Electronic City Phase II,2,1160.0,2.0,52.2,2,4500.0
2271,Electronic City Phase II,2,1244.0,2.0,55.0,2,4421.221864951768
2272,Electronic City Phase II,2,1160.0,2.0,33.51,2,2888.793103448276
2275,Electronic City Phase II,2,972.0,2.0,40.0,2,4115.22633744856
2276,Electronic City Phase II,2,1160.0,2.0,33.51,2,2888.793103448276
2278,Electronic City Phase II,2,1090.0,2.0,31.48,2,2888.0733944954127
2279,Electronic City Phase II,2,1140.0,2.0,32.92,2,2887.719298245614
2280,Electronic City Phase II,1,650.0,1.0,35.0,1,5384.615384615385
2281,Electronic City Phase II,2,1155.0,2.0,57.0,2,4935.064935064935
2282,Electronic City Phase II,3,1800.0,3.0,92.0,3,5111.111111111111
2283,Electronic City Phase II,2,1300.0,2.0,28.0,2,2153.846153846154
2284,Electronic City Phase II,2,1160.0,2.0,33.5,2,2887.9310344827586
2285,Electronic City Phase II,2,1025.0,2.0,29.6,2,2887.8048780487807
2286,Electronic City Phase II,2,829.0,2.0,22.8,2,2750.301568154403
2287,Electronic City Phase II,4,2187.5,4.0,105.0,4,4800.0
2288,Electronic City Phase II,2,1252.0,2.0,67.0,2,5351.437699680511
2290,Electronic City Phase II,2,1125.0,2.0,32.63,2,2900.444444444445
2291,Electronic City Phase II,2,1140.0,2.0,34.0,2,2982.4561403508774
2294,Electronic City Phase II,3,1252.0,2.0,65.0,3,5191.693290734825
2295,Electronic City Phase II,2,1135.0,2.0,46.0,2,4052.863436123348
2296,Electronic City Phase II,3,1305.0,3.0,65.0,3,4980.842911877395
2297,Electronic City Phase II,2,1165.0,2.0,33.64,2,2887.5536480686696
2299,Electronic City Phase II,3,1336.0,2.0,50.35,3,3768.7125748502995
2300,Electronic City Phase II,1,575.0,1.0,16.75,1,2913.0434782608695
2301,Electronic City Phase II,3,925.0,2.0,49.82,3,5385.945945945946
2302,Electronic City Phase II,2,1065.0,2.0,30.76,2,2888.262910798122
2303,Electronic City Phase II,2,1065.0,2.0,30.75,2,2887.323943661972
2304,Electronic City Phase II,2,1140.0,2.0,33.06,2,2900.0
2305,Electronic City Phase II,2,911.0,2.0,26.5,2,2908.8913282107574
2306,Electronic City Phase II,2,1200.0,2.0,34.65,2,2887.5
2307,Electronic City Phase II,2,1031.0,2.0,54.48,2,5284.190106692531
2311,Electronics City Phase 1,3,1475.0,3.0,78.29,3,5307.796610169492
2312,Electronics City Phase 1,3,1490.0,3.0,78.8,3,5288.5906040268455
2313,Electronics City Phase 1,2,1113.27,2.0,53.0,2,4760.74986301616
2314,Electronics City Phase 1,3,1490.0,3.0,84.0,3,5637.583892617449
2321,Electronics City Phase 1,2,1015.0,2.0,56.0,2,5517.241379310345
2323,Electronics City Phase 1,3,1515.0,2.0,80.91,3,5340.59405940594
2324,Electronics City Phase 1,2,995.0,2.0,46.0,2,4623.115577889447
2325,Electronics City Phase 1,3,1555.0,2.0,82.0,3,5273.311897106109
2326,Electronics City Phase 1,2,1340.0,2.0,75.0,2,5597.014925373134
2327,Electronics City Phase 1,3,1124.0,2.0,55.0,3,4893.238434163701
2328,Electronics City Phase 1,2,1175.0,2.0,57.0,2,4851.063829787234
2329,Electronics City Phase 1,1,755.0,1.0,42.41,1,5617.218543046358
2330,Electronics City Phase 1,1,580.0,1.0,27.0,1,4655.172413793103
2331,Electronics City Phase 1,2,940.0,2.0,49.0,2,5212.765957446809
2332,Electronics City Phase 1,2,1335.0,2.0,67.0,2,5018.7265917603
2333,Electronics City Phase 1,2,1113.12,2.0,55.0,2,4941.066551674573
2335,Electronics City Phase 1,3,1350.0,3.0,71.0,3,5259.259259259259
2337,Electronics City Phase 1,2,995.0,2.0,49.8,2,5005.025125628141
2338,Electronics City Phase 1,1,635.0,1.0,26.0,1,4094.488188976378
2339,Electronics City Phase 1,2,1190.0,2.0,68.0,2,5714.285714285715
2341,Electronics City Phase 1,3,1450.0,3.0,72.54,3,5002.758620689656
2342,Electronics City Phase 1,1,360.0,1.0,16.9,1,4694.444444444443
2343,Electronics City Phase 1,1,638.0,1.0,32.0,1,5015.673981191223
2344,Electronics City Phase 1,2,1175.0,2.0,64.98,2,5530.212765957447
2345,Electronics City Phase 1,1,585.0,1.0,21.0,1,3589.74358974359
2346,Electronics City Phase 1,2,1200.0,2.0,59.76,2,4980.0
2347,Electronics City Phase 1,2,1145.0,2.0,54.0,2,4716.157205240174
2348,Electronics City Phase 1,2,1125.0,2.0,65.0,2,5777.777777777777
2350,Electronics City Phase 1,3,1550.0,2.0,82.0,3,5290.322580645161
2352,Electronics City Phase 1,2,865.0,2.0,40.0,2,4624.277456647399
2356,Electronics City Phase 1,3,1800.0,3.0,93.0,3,5166.666666666667
2357,Electronics City Phase 1,2,1314.0,2.0,60.0,2,4566.2100456621
2358,Electronics City Phase 1,2,1170.0,2.0,62.0,2,5299.145299145299
2359,Electronics City Phase 1,3,1450.0,3.0,79.0,3,5448.275862068966
2360,Electronics City Phase 1,2,940.0,2.0,48.0,2,5106.382978723404
2361,Electronics City Phase 1,2,940.0,2.0,44.0,2,4680.851063829788
2362,Electronics City Phase 1,2,1300.0,2.0,67.0,2,5153.846153846154
2363,Electronics City Phase 1,2,1028.0,2.0,51.0,2,4961.089494163424
2365,Electronics City Phase 1,2,1205.0,2.0,60.0,2,4979.253112033195
2367,Electronics City Phase 1,2,1305.0,2.0,67.0,2,5134.099616858238
2368,Electronics City Phase 1,1,755.0,1.0,30.12,1,3989.4039735099336
2369,Electronics City Phase 1,2,1175.0,2.0,60.0,2,5106.382978723404
2370,Frazer Town,3,1700.0,3.0,180.0,3,10588.235294117647
2371,Frazer Town,3,1305.0,3.0,95.45,3,7314.176245210728
2372,Frazer Town,3,1870.0,3.0,185.0,3,9893.048128342247
2373,Frazer Town,3,1750.0,3.0,150.0,3,8571.42857142857
2375,Frazer Town,3,2000.0,3.0,200.0,3,10000.0
2376,Frazer Town,3,3500.0,4.0,330.0,3,9428.57142857143
2377,Frazer Town,3,2350.0,4.0,285.0,3,12127.659574468085
2378,Frazer Town,2,1550.0,2.0,140.0,2,9032.258064516129
2379,Frazer Town,3,1900.0,4.0,145.0,3,7631.578947368421
2380,Frazer Town,3,2560.0,3.0,265.0,3,10351.5625
2381,Frazer Town,3,2400.0,3.0,260.0,3,10833.333333333334
2382,Frazer Town,3,2560.0,3.0,288.0,3,11250.0
2383,Frazer Town,4,3436.0,5.0,341.0,4,9924.330616996507
2385,Frazer Town,2,1315.0,2.0,140.0,2,10646.38783269962
2386,Frazer Town,3,1706.0,3.0,154.0,3,9026.963657678782
